node,lat,lon
2257,41.024697,-73.583969
2264,41.025497,-73.582368
2262,41.028397,-73.580768
2280,41.028597,-73.577968
2263,41.027797,-73.580568
2265,41.025397,-73.579368
2283,41.026397,-73.579868
2285,41.024397,-73.579368
2288,41.026297,-73.577768
2269,41.032797,-73.578268
2278,41.034597,-73.573168
2270,41.032397,-73.578068
2271,41.031497,-73.578168
2272,41.032897,-73.572968
2691,41.034597,-73.571568
2692,41.031597,-73.573168
2274,41.030697,-73.577468
2693,41.031197,-73.573068
2279,41.028597,-73.577268
2282,41.028197,-73.575268
2281,41.027397,-73.577868
2284,41.026597,-73.577768
2295,41.029797,-73.574568
2296,41.026997,-73.576268
2297,41.028297,-73.574668
2287,41.026497,-73.577368
2289,41.024897,-73.577168
2290,41.024797,-73.577768
2293,41.024397,-73.577668
2301,41.025297,-73.575968
2298,41.027807,-73.574555
2299,41.028297,-73.574168
6386,41.026997,-73.574368
2300,41.027897,-73.574168
2696,41.028397,-73.573568
2325,41.082857,-73.633809
2326,41.08276,-73.63517
4696,41.079388,-73.633517
2332,41.05912,-73.572816
2333,41.058996,-73.568268
2330,41.056796,-73.571768
2334,41.058696,-73.569468
2331,41.055596,-73.572268
2336,41.057196,-73.569768
2342,41.053796,-73.571968
2343,41.055596,-73.571168
2339,41.05907,-73.567896
2335,41.057696,-73.568568
2337,41.054596,-73.568468
2352,41.053996,-73.568368
2338,41.059096,-73.567768
2340,41.058996,-73.566568
2341,41.053996,-73.566868
2366,41.058696,-73.562768
2357,41.053996,-73.567011
2370,41.052096,-73.566568
2344,41.052496,-73.572768
2345,41.053696,-73.570068
2349,41.051896,-73.569768
2351,41.054896,-73.570668
2353,41.053896,-73.569068
2346,41.051296,-73.571568
2347,41.051396,-73.572268
2358,41.051196,-73.568668
2361,41.050296,-73.568668
2354,41.051996,-73.568768
2390,41.047597,-73.572968
2393,41.048396,-73.569768
2355,41.053996,-73.567968
2356,41.051396,-73.567568
2359,41.050596,-73.567368
2372,41.051596,-73.566468
2360,41.050496,-73.568468
2376,41.050696,-73.566368
2362,41.049196,-73.568768
2401,41.049196,-73.569168
2403,41.049196,-73.567968
2368,41.05904,-73.56072
2464,41.061568,-73.559728
2375,41.050996,-73.566368
2373,41.052196,-73.566268
2374,41.052178,-73.566322
2384,41.054396,-73.563768
2377,41.050996,-73.566068
2378,41.049296,-73.566068
2379,41.051096,-73.565168
2443,41.048496,-73.566068
2380,41.048196,-73.564768
2385,41.051296,-73.564168
2386,41.048296,-73.563768
2445,41.047996,-73.565168
3348,41.021797,-73.525066
4096,41.022397,-73.522166
2382,41.053996,-73.563068
2383,41.054496,-73.562768
2466,41.057196,-73.559368
2387,41.051296,-73.562968
2388,41.048396,-73.562568
2389,41.051396,-73.562368
2448,41.047996,-73.559568
2391,41.048796,-73.572668
6497,41.047672,-73.571566
2400,41.049396,-73.569768
2402,41.048396,-73.567868
2395,41.043797,-73.572468
2396,41.043397,-73.571968
2398,41.043997,-73.572268
2399,41.042797,-73.571868
2407,41.044397,-73.570468
2415,41.042597,-73.573568
2404,41.047597,-73.567868
2406,41.045897,-73.569868
2410,41.043097,-73.571168
2419,41.042197,-73.571568
2405,41.047097,-73.567868
2444,41.047796,-73.565868
2408,41.045504,-73.570025
2409,41.043897,-73.570368
6371,41.043476,-73.570284
2411,41.042597,-73.570168
2412,41.043297,-73.569868
2420,41.041697,-73.570568
2421,41.042897,-73.570768
2428,41.041697,-73.568968
2413,41.043697,-73.567568
2414,41.042297,-73.568668
2417,41.041997,-73.572368
2426,41.038297,-73.571168
2429,41.039097,-73.570668
2425,41.037197,-73.571668
2427,41.037797,-73.570168
2438,41.037297,-73.568968
2439,41.035997,-73.570768
2430,41.039197,-73.570068
2431,41.042197,-73.567668
2435,41.039297,-73.569468
2432,41.042597,-73.567568
2434,41.039397,-73.569168
2433,41.041697,-73.566368
2446,41.044497,-73.566068
2440,41.039197,-73.567868
2454,41.040997,-73.565168
2436,41.039197,-73.569168
2442,41.036797,-73.568968
2690,41.036397,-73.571468
2441,41.039097,-73.566668
2455,41.038797,-73.565368
2700,41.034897,-73.569168
2704,41.036197,-73.566568
2447,41.044497,-73.564368
6372,41.043714,-73.569689
2451,41.044497,-73.563568
2449,41.046397,-73.559968
2557,41.047896,-73.558668
2450,41.046397,-73.564168
2562,41.046197,-73.559968
2452,41.044397,-73.563268
2453,41.044297,-73.560368
2564,41.044697,-73.560368
2567,41.043697,-73.560568
2568,41.043997,-73.557968
2456,41.038617,-73.563658
2743,41.035797,-73.565668
2459,41.042497,-73.560668
2460,41.040797,-73.561868
2462,41.040797,-73.560968
2569,41.043297,-73.560368
2575,41.042497,-73.558268
2461,41.039597,-73.562968
2598,41.040897,-73.559468
2468,41.056216,-73.557908
2467,41.055796,-73.557068
2471,41.054496,-73.557168
2478,41.055596,-73.556168
2469,41.053696,-73.557168
2470,41.054196,-73.559668
2479,41.053296,-73.556668
2472,41.055496,-73.558268
2473,41.051696,-73.557768
2474,41.051896,-73.558468
2475,41.049896,-73.558168
2480,41.051696,-73.556968
2476,41.049996,-73.558768
2477,41.049796,-73.557168
2487,41.050396,-73.557168
2489,41.049696,-73.555968
2490,41.049196,-73.557268
2482,41.054596,-73.555968
2483,41.055296,-73.554468
2481,41.052396,-73.555268
2485,41.051096,-73.556968
2486,41.051596,-73.555368
2492,41.052396,-73.555068
2484,41.054596,-73.554468
2505,41.055396,-73.553568
2523,41.054215,-73.554468
2491,41.050996,-73.555768
2488,41.050296,-73.555768
2529,41.048996,-73.555268
2558,41.048796,-73.557368
2493,41.052096,-73.554568
2525,41.053396,-73.554468
2528,41.052096,-73.554068
2530,41.050125,-73.555013
2497,41.060196,-73.551968
2496,41.060496,-73.551968
2510,41.061496,-73.550167
2511,41.060596,-73.550067
2498,41.059296,-73.551868
2499,41.058596,-73.551668
2503,41.057696,-73.551568
2514,41.058796,-73.549467
2500,41.057496,-73.553768
2501,41.058596,-73.554068
2504,41.057496,-73.554268
2506,41.057596,-73.552668
2502,41.056376,-73.551447
2507,41.055496,-73.551367
2517,41.057896,-73.550367
2508,41.055496,-73.552468
2524,41.054237,-73.553513
6425,41.058772,-73.552831
2518,41.055296,-73.549967
2512,41.059696,-73.549767
2513,41.059421,-73.551211
2515,41.059896,-73.548867
2519,41.057996,-73.549367
2516,41.058196,-73.548567
2920,41.059996,-73.547867
2921,41.058296,-73.547467
2545,41.055196,-73.549367
2520,41.056696,-73.549067
2521,41.056096,-73.548967
2923,41.056896,-73.547167
2522,41.055196,-73.548867
2925,41.056196,-73.547067
2547,41.055196,-73.548167
2526,41.03523,-73.530402
2527,41.035097,-73.530466
2656,41.033024,-73.533882
3231,41.03589,-73.530086
2531,41.051796,-73.553368
2532,41.052796,-73.553368
2578,41.048496,-73.555368
2533,41.051796,-73.553068
2534,41.048596,-73.553868
2535,41.052396,-73.552567
2536,41.051596,-73.552267
2625,41.047496,-73.553967
2626,41.048496,-73.552867
2537,41.052196,-73.551567
2540,41.049848,-73.552451
2542,41.051465,-73.551614
2538,41.052196,-73.549967
2548,41.052796,-73.549867
2551,41.051196,-73.549967
2539,41.049696,-73.552467
2541,41.051296,-73.550767
2552,41.049196,-73.550867
6499,41.050216,-73.55162
2543,41.049196,-73.551967
2544,41.049796,-73.551967
2631,41.048359,-73.552124
2546,41.053496,-73.549567
2556,41.051796,-73.548367
2952,41.055196,-73.547567
2549,41.051496,-73.549067
2550,41.053196,-73.549067
2554,41.051696,-73.548767
2553,41.048896,-73.548967
2643,41.048096,-73.550967
2645,41.049051,-73.550096
2644,41.048896,-73.549267
3027,41.049196,-73.548267
2555,41.049796,-73.546567
2959,41.051396,-73.545667
2961,41.049596,-73.547467
2962,41.048096,-73.545867
2963,41.050196,-73.545167
2955,41.052196,-73.547167
2560,41.046097,-73.558968
2561,41.047796,-73.557468
2559,41.048896,-73.558768
2577,41.048596,-73.557368
2565,41.045597,-73.559068
2572,41.046097,-73.557768
2579,41.047096,-73.557668
2580,41.047596,-73.555668
2563,41.045597,-73.559968
2566,41.044497,-73.557868
2573,41.045397,-73.557868
2587,41.045197,-73.557768
2589,41.044397,-73.557468
2570,41.043497,-73.558068
2574,41.043697,-73.554767
2571,41.043297,-73.558168
2576,41.043397,-73.556868
2581,41.046197,-73.557668
2635,41.043797,-73.553167
2595,41.041697,-73.558368
2591,41.043197,-73.555368
2583,41.047596,-73.555368
2582,41.04703,-73.556046
2584,41.046984,-73.555766
2586,41.046097,-73.556568
2585,41.047496,-73.554668
6388,41.045997,-73.555924
2592,41.045097,-73.555068
2588,41.045097,-73.556068
2590,41.044297,-73.556268
2593,41.044097,-73.555168
2594,41.043097,-73.554667
2604,41.042353,-73.555392
2629,41.044097,-73.554167
2636,41.042997,-73.553267
2596,41.040897,-73.559068
2597,41.041597,-73.556868
2600,41.039697,-73.558968
2601,41.040641,-73.556928
2605,41.041793,-73.556896
2599,41.039897,-73.559868
2602,41.038597,-73.559268
2610,41.040897,-73.556656
2603,41.036487,-73.558217
2617,41.042289,-73.553311
2606,41.041793,-73.556464
2607,41.042081,-73.556496
2609,41.041793,-73.555824
2608,41.042081,-73.555824
2615,41.042065,-73.554959
2612,41.041361,-73.555856
2616,41.041793,-73.554975
2611,41.041361,-73.55664
2613,41.040897,-73.555856
2619,41.041361,-73.554991
2621,41.040897,-73.555071
2618,41.042065,-73.553983
2620,41.041793,-73.553999
2661,41.042297,-73.552967
2659,41.041997,-73.553067
2623,41.041345,-73.554063
2660,41.041797,-73.553167
2666,41.040876,-73.554233
2663,41.040897,-73.554063
2664,41.041345,-73.553791
2662,41.040297,-73.553267
2627,41.047496,-73.553767
2628,41.047396,-73.553067
2630,41.047596,-73.552267
2632,41.046343,-73.552956
2633,41.047196,-73.550367
2634,41.044097,-73.553167
2639,41.045497,-73.552867
2637,41.046397,-73.550467
2646,41.047296,-73.549067
2640,41.044697,-73.552867
2651,41.044072,-73.551904
2657,41.042797,-73.550967
2638,41.046397,-73.552467
2649,41.045797,-73.550567
2641,41.045397,-73.550667
2642,41.044597,-73.550767
2648,41.044897,-73.550767
2650,41.044297,-73.550867
6468,41.049486,-73.550097
2647,41.047296,-73.548267
3028,41.047396,-73.547367
3030,41.045897,-73.548267
2652,41.043857,-73.55094
2658,41.044497,-73.549867
2653,41.043697,-73.550967
3046,41.044785,-73.545549
2654,41.043897,-73.551467
2655,41.043297,-73.550967
2671,41.042597,-73.551067
3043,41.045472,-73.546567
2668,41.042197,-73.552167
2667,41.040197,-73.552267
2670,41.040097,-73.551467
2669,41.042197,-73.551167
2672,41.040097,-73.551067
2673,41.039997,-73.550567
2677,41.037697,-73.550767
2678,41.039897,-73.549767
2674,41.042097,-73.548767
2675,41.039797,-73.549067
2676,41.041997,-73.547567
2684,41.038597,-73.549067
2686,41.039697,-73.547667
3075,41.043097,-73.547167
2679,41.037197,-73.550867
2680,41.037097,-73.548867
2681,41.035397,-73.551167
2682,41.037897,-73.548867
2689,41.037097,-73.547267
2860,41.035097,-73.551167
2865,41.035297,-73.549967
2683,41.037997,-73.549967
2688,41.037797,-73.547467
2685,41.038597,-73.549767
2687,41.038597,-73.547667
3077,41.039597,-73.546467
2873,41.035797,-73.547267
2699,41.034597,-73.570468
2694,41.030997,-73.572968
2695,41.031097,-73.572468
2697,41.031197,-73.571868
2710,41.027997,-73.573468
2698,41.031097,-73.570668
2706,41.030197,-73.571168
2708,41.031197,-73.567668
2701,41.033997,-73.568868
2702,41.033697,-73.568868
2744,41.034097,-73.567468
2703,41.033697,-73.569868
2705,41.032597,-73.568368
2742,41.034097,-73.566768
2707,41.031597,-73.567668
2711,41.028897,-73.572268
2712,41.029121,-73.571088
2747,41.031697,-73.566168
2709,41.027897,-73.566768
2728,41.028197,-73.568768
2752,41.026897,-73.566668
2713,41.027697,-73.571568
2714,41.027797,-73.572268
2715,41.027697,-73.570768
2716,41.026897,-73.571568
2717,41.026897,-73.570868
2718,41.027497,-73.569668
2722,41.026197,-73.571968
2724,41.025297,-73.570868
2725,41.026797,-73.569968
2719,41.026297,-73.572868
2723,41.025797,-73.572068
2729,41.026697,-73.568968
2730,41.025297,-73.569868
2734,41.025297,-73.568668
2731,41.024697,-73.569568
2738,41.024797,-73.568468
2735,41.026197,-73.566668
2736,41.026197,-73.567568
2753,41.026497,-73.566768
2739,41.023197,-73.568468
2741,41.023797,-73.567568
2746,41.034081,-73.565872
2745,41.033297,-73.567368
2748,41.026897,-73.565168
2749,41.031897,-73.564668
2750,41.027297,-73.563768
2758,41.025497,-73.564968
2760,41.027597,-73.563368
2843,41.028297,-73.559668
2845,41.029497,-73.558968
2754,41.026797,-73.567668
2756,41.025097,-73.566368
2757,41.023597,-73.565568
2769,41.024767,-73.563047
2797,41.023197,-73.565468
2759,41.024997,-73.564668
2761,41.026597,-73.563068
2762,41.027897,-73.562068
2764,41.025497,-73.562868
2765,41.026297,-73.561768
2763,41.029697,-73.562168
2766,41.024897,-73.562768
2767,41.025497,-73.561268
2768,41.024397,-73.561268
2770,41.024897,-73.559267
2846,41.025892,-73.561046
2773,41.023997,-73.559667
6391,41.023695,-73.562836
2847,41.026097,-73.558267
2771,41.022697,-73.565068
2772,41.023293,-73.563735
2798,41.022297,-73.564968
2898,41.023797,-73.558767
2780,41.022897,-73.567968
2781,41.022097,-73.567968
2782,41.020697,-73.567968
2801,41.021497,-73.564068
2815,41.022497,-73.559267
2816,41.023129,-73.560596
2896,41.023097,-73.558467
2901,41.021997,-73.559567
2905,41.021797,-73.556867
2841,41.031297,-73.553667
2842,41.031397,-73.554967
2861,41.031697,-73.553567
2862,41.030849,-73.553711
2844,41.027197,-73.559868
2848,41.026017,-73.557711
2853,41.025897,-73.557267
2849,41.029997,-73.553767
2850,41.029997,-73.555267
2887,41.028997,-73.553867
2851,41.027697,-73.555667
2852,41.025897,-73.556467
2855,41.025797,-73.556667
2857,41.025597,-73.555567
2854,41.026597,-73.557167
2856,41.023797,-73.557767
2904,41.023597,-73.557867
2914,41.022697,-73.556367
2858,41.035097,-73.553267
2859,41.033397,-73.553267
2863,41.033497,-73.552067
2867,41.033697,-73.551467
2864,41.031797,-73.552167
2880,41.031105,-73.550111
2877,41.031797,-73.551367
2866,41.033597,-73.550167
2869,41.035297,-73.548867
2868,41.033597,-73.551167
2878,41.031697,-73.550567
2879,41.033597,-73.549367
2870,41.034397,-73.548967
2871,41.035097,-73.547367
2872,41.035821,-73.548692
2875,41.033597,-73.549167
2876,41.034197,-73.547467
2874,41.035887,-73.548534
2884,41.033497,-73.548367
2886,41.033497,-73.547467
2883,41.031697,-73.549567
2881,41.027649,-73.551999
2882,41.031097,-73.547767
2888,41.027505,-73.553775
6366,41.026778,-73.551821
3284,41.031597,-73.547767
3285,41.030897,-73.547967
3286,41.030997,-73.547567
2885,41.031597,-73.548667
2889,41.025497,-73.553467
2890,41.024197,-73.553767
2891,41.025797,-73.551567
2892,41.029797,-73.547667
2893,41.029797,-73.548367
3290,41.028797,-73.547267
2894,41.026097,-73.548067
2895,41.026697,-73.549467
3294,41.027397,-73.547367
3296,41.022497,-73.547267
2897,41.023397,-73.560468
2902,41.020897,-73.557067
2916,41.021497,-73.555567
2915,41.022297,-73.555367
2922,41.060096,-73.547467
2928,41.058496,-73.545867
2924,41.056496,-73.547067
2926,41.056496,-73.545867
2927,41.055096,-73.546767
2929,41.055096,-73.545467
2930,41.056696,-73.545467
2954,41.054296,-73.546967
2934,41.058296,-73.544667
2956,41.054996,-73.545067
2931,41.060196,-73.545267
2932,41.060396,-73.544767
2933,41.059396,-73.544667
2940,41.0606,-73.543747
2941,41.059696,-73.543067
2943,41.057896,-73.545467
2944,41.057996,-73.544167
2936,41.060696,-73.543267
2939,41.059915,-73.541845
2938,41.058196,-73.541367
2942,41.057996,-73.542867
2983,41.058496,-73.539467
2984,41.057296,-73.541067
2982,41.059996,-73.540167
2946,41.057896,-73.543967
2949,41.056996,-73.542867
2945,41.057396,-73.545467
2947,41.056896,-73.543867
2948,41.056752,-73.545135
2950,41.057096,-73.543367
2951,41.054996,-73.542467
2967,41.054896,-73.542767
2969,41.054796,-73.541167
2953,41.054296,-73.547467
2957,41.051696,-73.545667
2964,41.054896,-73.543167
2958,41.051696,-73.547067
2960,41.051596,-73.545267
2973,41.051796,-73.544167
3029,41.047968,-73.547393
3037,41.047996,-73.546767
3038,41.047496,-73.545867
2974,41.050196,-73.544167
2965,41.053096,-73.543967
2968,41.054096,-73.542667
2970,41.053896,-73.543567
2986,41.054896,-73.540767
3000,41.054096,-73.541067
2971,41.026092,-73.519116
2972,41.025797,-73.520666
3370,41.02735,-73.519577
4095,41.026197,-73.518566
4089,41.027797,-73.521466
4091,41.023697,-73.520866
4093,41.025571,-73.521645
2976,41.048796,-73.544167
3006,41.050196,-73.542967
2977,41.051996,-73.542567
3008,41.048896,-73.542367
3036,41.048896,-73.545367
3054,41.047496,-73.544167
2979,41.050896,-73.542967
3001,41.053296,-73.540167
3009,41.051696,-73.540367
3010,41.051996,-73.539167
3011,41.052696,-73.538867
2987,41.056396,-73.539667
2993,41.058696,-73.538167
2985,41.057196,-73.542167
2988,41.054796,-73.539967
2989,41.055996,-73.537667
3003,41.054596,-73.538667
2995,41.057296,-73.537067
2998,41.056496,-73.537067
3017,41.054696,-73.538267
2991,41.059796,-73.536967
2994,41.058896,-73.536867
3136,41.059616,-73.533151
2996,41.058496,-73.534667
2997,41.057096,-73.536467
2999,41.055996,-73.535567
3021,41.054696,-73.535567
3022,41.055896,-73.534567
3141,41.056996,-73.533467
3002,41.053296,-73.540867
3016,41.053896,-73.538667
3007,41.050096,-73.538967
3014,41.051296,-73.538967
3015,41.048796,-73.539067
3026,41.050576,-73.536847
3056,41.048296,-73.542567
3012,41.052396,-73.538967
3013,41.051796,-73.538867
3080,41.048896,-73.540567
3084,41.047896,-73.539067
3019,41.053796,-73.537467
3018,41.054596,-73.536967
3020,41.054896,-73.537067
3023,41.053396,-73.535567
3024,41.054596,-73.534467
3145,41.055896,-73.533467
3025,41.050896,-73.535467
3156,41.053496,-73.534367
3160,41.054696,-73.533067
3099,41.049496,-73.535367
3164,41.052796,-73.531767
3031,41.047396,-73.547167
3032,41.046936,-73.547014
3034,41.046796,-73.546967
6473,41.046961,-73.546668
3033,41.046696,-73.546567
3039,41.046696,-73.545767
3040,41.045797,-73.546567
3035,41.046197,-73.547067
3041,41.047496,-73.544867
3042,41.045797,-73.545467
3044,41.045297,-73.545467
3062,41.046097,-73.544867
3045,41.045197,-73.545467
3063,41.045397,-73.544767
3047,41.044697,-73.545567
3048,41.043997,-73.545767
3049,41.043397,-73.545867
3050,41.043497,-73.545467
3051,41.043197,-73.546567
3052,41.042997,-73.545867
3053,41.043497,-73.544567
3076,41.042997,-73.546567
3064,41.043397,-73.544067
3055,41.046896,-73.542767
3057,41.047596,-73.542467
3058,41.046896,-73.542567
3059,41.046696,-73.542467
3081,41.047496,-73.540667
3060,41.046197,-73.544067
3061,41.046396,-73.542467
3082,41.047196,-73.540767
3070,41.045697,-73.542567
3083,41.046896,-73.540767
3067,41.043397,-73.543567
3068,41.042338,-73.543782
3065,41.044197,-73.544567
3066,41.044397,-73.542567
3071,41.04535,-73.542567
3072,41.043497,-73.542467
3073,41.044197,-73.540367
3069,41.042397,-73.543567
6394,41.041513,-73.54356
3101,41.046368,-73.538895
3074,41.041397,-73.542067
3090,41.044897,-73.540267
3093,41.044197,-73.539667
3078,41.040797,-73.543367
3079,41.040297,-73.541867
3112,41.041997,-73.541467
3114,41.039197,-73.541267
3115,41.040197,-73.538567
3085,41.047796,-73.538967
3087,41.047396,-73.538867
3086,41.047534,-73.538901
3104,41.048896,-73.535667
3088,41.047196,-73.538767
3100,41.047696,-73.538167
3089,41.046996,-73.538667
3102,41.046996,-73.537667
3091,41.044797,-73.541467
3092,41.044797,-73.539467
3094,41.043797,-73.539767
3095,41.043997,-73.538367
3096,41.043297,-73.539967
3097,41.042797,-73.540567
3109,41.043697,-73.537267
3098,41.042697,-73.537467
3125,41.041897,-73.537667
3126,41.042297,-73.534367
3165,41.051696,-73.530367
3173,41.049096,-73.535367
3179,41.048796,-73.535167
3103,41.046796,-73.536867
3105,41.047596,-73.536667
3106,41.045597,-73.536967
3108,41.046896,-73.535367
3111,41.045497,-73.534467
3107,41.047296,-73.535667
3232,41.047696,-73.534467
3110,41.043397,-73.534167
3237,41.043197,-73.531867
3233,41.045497,-73.532967
3113,41.041197,-73.538067
3128,41.040497,-73.538467
3129,41.040397,-73.536267
3116,41.036797,-73.541567
3117,41.038697,-73.540867
3119,41.039997,-73.538867
3118,41.038289,-73.539967
3120,41.039597,-73.537967
3121,41.036897,-73.539267
3122,41.038397,-73.539467
3134,41.039197,-73.536967
3123,41.037297,-73.538767
3124,41.035297,-73.539367
3135,41.039097,-73.536767
3127,41.041197,-73.535967
3132,41.041397,-73.534667
3240,41.041997,-73.533167
3131,41.040997,-73.535667
3130,41.039797,-73.536667
3133,41.040897,-73.535367
3241,41.041197,-73.533967
3138,41.059396,-73.532967
3139,41.058496,-73.533167
3140,41.059896,-73.531167
3142,41.057296,-73.533467
3143,41.057961,-73.530894
3146,41.059696,-73.530367
3144,41.056696,-73.531467
6369,41.057848,-73.53033
3149,41.057296,-73.531067
3150,41.056496,-73.530467
3158,41.054896,-73.533167
3159,41.055796,-73.532767
3148,41.058696,-73.530167
3151,41.058196,-73.530267
3152,41.058596,-73.529067
3153,41.057796,-73.530067
3154,41.055696,-73.530667
3155,41.056496,-73.529867
3162,41.055696,-73.531167
3163,41.054496,-73.530367
3157,41.053008,-73.532527
3161,41.0553,-73.532643
3166,41.054896,-73.531267
3167,41.053696,-73.531267
3169,41.054496,-73.530067
3175,41.051596,-73.530167
3177,41.052896,-73.528567
3168,41.054196,-73.531267
3170,41.053796,-73.529867
3185,41.054596,-73.529067
3171,41.053796,-73.530367
3172,41.053496,-73.529867
3174,41.049743,-73.533685
3176,41.051196,-73.529567
3203,41.053296,-73.526866
3178,41.050896,-73.529167
3205,41.051696,-73.528767
3201,41.053296,-73.527766
3180,41.050396,-73.528066
3228,41.048496,-73.534967
3206,41.050196,-73.527966
3209,41.051018,-73.527444
3183,41.058196,-73.527067
3190,41.059996,-73.525866
3184,41.057996,-73.526166
3186,41.058996,-73.526066
3187,41.058696,-73.526066
3188,41.057496,-73.524866
3189,41.054496,-73.526666
3200,41.054496,-73.527966
3194,41.058696,-73.523666
3195,41.056496,-73.524866
3196,41.057196,-73.523766
3197,41.054796,-73.525166
3202,41.053596,-73.526566
3191,41.060696,-73.524766
3192,41.062096,-73.523066
3193,41.060496,-73.523166
3686,41.062396,-73.521166
3823,41.061396,-73.521566
3198,41.058396,-73.523166
3199,41.055796,-73.523566
3214,41.054996,-73.524466
3824,41.058396,-73.522466
3220,41.055096,-73.523766
3215,41.053596,-73.525866
3204,41.053396,-73.526366
3216,41.053496,-73.525566
3207,41.049696,-73.527166
3208,41.048896,-73.529567
3210,41.049196,-73.527566
3211,41.048696,-73.525366
3212,41.050796,-73.526266
3238,41.048896,-73.529867
3251,41.049096,-73.527966
3253,41.048896,-73.527066
3260,41.046596,-73.523766
3261,41.047896,-73.523866
3213,41.049996,-73.524566
3218,41.051596,-73.525566
3224,41.050696,-73.523866
3225,41.049296,-73.523166
3223,41.053796,-73.523766
3217,41.053096,-73.524366
3219,41.052196,-73.522666
3951,41.053346,-73.524116
3852,41.052796,-73.522466
3859,41.051896,-73.521866
3221,41.055096,-73.523466
3222,41.055096,-73.523166
3847,41.055296,-73.521966
3848,41.054196,-73.522166
3226,41.050196,-73.522866
3227,41.049996,-73.522566
3262,41.048296,-73.521566
3861,41.049596,-73.521066
3229,41.047996,-73.534667
3230,41.036245,-73.529756
3246,41.037397,-73.529366
3234,41.047896,-73.533667
3235,41.048396,-73.532667
3236,41.046996,-73.531467
3242,41.041897,-73.531767
3239,41.045596,-73.529566
3254,41.045896,-73.527966
3243,41.042597,-73.533067
3244,41.041697,-73.530766
3245,41.038297,-73.529166
3265,41.039073,-73.528462
3247,41.038197,-73.526966
3248,41.038288,-73.528976
3259,41.041397,-73.526166
3268,41.037797,-73.526866
3249,41.037297,-73.528266
3250,41.03738,-73.529175
3266,41.037197,-73.527066
3267,41.035297,-73.528766
3252,41.046696,-73.527966
3256,41.046696,-73.527166
3255,41.046996,-73.526366
3258,41.045796,-73.523566
3257,41.046596,-73.526366
3263,41.045596,-73.523566
3264,41.042197,-73.523966
6433,41.040942,-73.526886
3920,41.046796,-73.522066
3919,41.046996,-73.521166
3923,41.048496,-73.521066
3921,41.045796,-73.522166
3271,41.041597,-73.523566
3270,41.035897,-73.527266
3314,41.035115,-73.530313
3315,41.035497,-73.527366
3269,41.037697,-73.525766
3276,41.037497,-73.524866
3277,41.036097,-73.526266
3272,41.041097,-73.524666
3273,41.040897,-73.522966
3274,41.040497,-73.523966
3275,41.040321,-73.52267
3278,41.037397,-73.523966
3279,41.036297,-73.525366
3280,41.037197,-73.523166
3281,41.036497,-73.524066
3282,41.036697,-73.523466
3283,41.037197,-73.522766
3330,41.036497,-73.523366
3287,41.029897,-73.547367
3288,41.030297,-73.543967
3291,41.028997,-73.547167
3289,41.030497,-73.542967
3297,41.029297,-73.544567
3293,41.028797,-73.548067
3292,41.028097,-73.546867
3298,41.028197,-73.544567
3295,41.026997,-73.546267
3299,41.026797,-73.545067
3300,41.034197,-73.530366
3301,41.033997,-73.531466
3316,41.034697,-73.527066
3302,41.031897,-73.531766
3303,41.031597,-73.531866
3306,41.032997,-73.529666
3307,41.032197,-73.529566
3304,41.031197,-73.531266
3305,41.029797,-73.530366
3319,41.031897,-73.528766
6438,41.030895,-73.531964
3309,41.029497,-73.530166
3310,41.029997,-73.529666
3318,41.033597,-73.526566
3308,41.032297,-73.529266
3311,41.029597,-73.528966
3321,41.030697,-73.528766
3342,41.029297,-73.528666
3312,41.028497,-73.529166
3313,41.023997,-73.528766
3344,41.024297,-73.527366
3358,41.023797,-73.530066
3359,41.022849,-73.528366
3317,41.034197,-73.526866
3329,41.035297,-73.524066
3334,41.034797,-73.523366
3323,41.033297,-73.526366
3320,41.030797,-73.528366
3325,41.032497,-73.525966
3322,41.029497,-73.526866
3327,41.030997,-73.527066
3328,41.029597,-73.525966
3343,41.029297,-73.527966
3345,41.026297,-73.526366
3324,41.032797,-73.526166
3331,41.033897,-73.523566
3332,41.033197,-73.523366
3326,41.031797,-73.525766
3335,41.031397,-73.525566
4085,41.032322,-73.523055
3337,41.029897,-73.525066
3338,41.032897,-73.523166
3333,41.034997,-73.523166
3336,41.030897,-73.525266
3339,41.031197,-73.524066
3349,41.028197,-73.524266
3340,41.028497,-73.522966
3341,41.029497,-73.522066
4086,41.028797,-73.521766
4094,41.028597,-73.518166
3346,41.024597,-73.525966
3347,41.021597,-73.526366
3351,41.026497,-73.525166
3352,41.024897,-73.524566
3364,41.021297,-73.527566
3366,41.020197,-73.524466
3350,41.027197,-73.523866
3353,41.026397,-73.523766
4087,41.027497,-73.522566
4088,41.025497,-73.521966
3355,41.019897,-73.529466
3356,41.019297,-73.528766
3357,41.019597,-73.528566
3362,41.021897,-73.528166
3367,41.018697,-73.528466
3365,41.020897,-73.527366
3360,41.022401,-73.52979
3361,41.022197,-73.528266
3363,41.021797,-73.527766
3371,41.019197,-73.524066
3375,41.124396,-73.519167
3376,41.126796,-73.520067
3381,41.122496,-73.518567
6347,41.126112,-73.515135
6336,41.127396,-73.520267
6339,41.126596,-73.521967
3377,41.116521,-73.516756
3378,41.115549,-73.51912
3394,41.117496,-73.517167
3396,41.115596,-73.516367
3379,41.120976,-73.521391
3380,41.11984,-73.517823
6212,41.126396,-73.523567
3392,41.119196,-73.517667
3401,41.122128,-73.512463
3382,41.118796,-73.522467
